,CHILI,H_N_tot,H_bed_depth,H_bulk_dens,H_carb_org,H_carb_tot,H_cec,H_clay,H_fcc,H_ph,H_sand,H_silt,H_stone,H_text_class,N,SANLC,SF,alpha,bare-coverfraction,bio_Pdq,bio_Pwq,bio_annP,bio_maxT,bio_minT,canopy_height,change_abs,change_norm,contrast,corr,cov,critwilt,crops-coverfraction,cti,dissimilarity,distance_roads,distance_settlements,distance_trans_lines,elevation,entropy,evi_summer,evi_winter,fieldcrit,grass-coverfraction,homogeneity,ksat,max_extent,maximum,mean,moss-coverfraction,occurrence,ormc,pielou,range,recurrence,roughness,satfield,sd,shannon,shrub-coverfraction,simpson,slope,snow-coverfraction,spi,stc,topD,tpi,transition,tree-coverfraction,tri,uniformity,urban-coverfraction,variance,vegtype_id,vrm,water-permanent-coverfraction,water-seasonal-coverfraction,wcavail,wcpf2,wcpf3,wcpf4-2,wcres,wcsat,wp,osm_water,seasonality,BurnDate,BurnDate_count
grass-coverfraction,0.09359389014008682,0.3633310105392635,-0.15546176239855836,-0.24222155570774523,0.09217645411254859,0.4107740274947031,0.6701594063915581,0.6330860094814189,-0.08724896485288301,0.6042473115269297,-0.5999062136509328,0.6036557768512173,0.5018001592382396,-0.4726794024293372,-0.15635545579637591,0.2160364715128273,0.6665868443370832,-0.12076456105743662,-0.1959732199897437,0.09855906018510498,-0.30689277706256934,-0.27182324725115253,0.4519594521274457,-0.11164287951403229,-0.5325222348917826,0.07046216501210921,0.08369591993678163,-0.04141054948838063,-0.01990145678602716,0.011148239929589049,0.08968455987503714,-0.0023216943088215317,0.1750156916020021,0.014453049698075635,0.08898626233278481,0.37741921465030215,-0.04675961614377076,-0.32719494978754404,0.09044700349556156,-0.2766487569238125,-0.49652315003689323,0.02300416493527025,1.0,-0.0674013670150223,0.015249056324659852,0.00028410025542886536,-0.06291420556489435,-0.03296983836127828,,-0.08740285771463131,-0.18302849850218755,0.027004728636264866,0.005773285322767823,-0.047685308605335985,-0.3001244014072326,-0.15293098878989306,-0.004191244065944203,0.06656806004304545,-0.7555172397326929,0.07354183727482266,-0.2997848926038284,,-0.07058140913389624,-0.06213233491731757,-0.3132810673564944,0.013502776626145694,-0.03230179096313685,-0.7758866874902087,-0.2992505709935708,-0.07841083014454438,-0.1168704242808622,-0.05667049067784116,-0.18855110645448608,-0.16046764254444215,-0.059771833345751924,-0.08160534884124693,0.059166925325747,0.08160398397733078,0.10496592213727442,0.11900306104339943,,-0.04091102062454138,-0.04417803922208001,0.14312774135793213,-0.050548278259502,0.05320243819392398,0.04691604196000045
homogeneity,0.0142992264203184,-0.2795677719530418,0.05048233097679105,0.18776478294966756,-0.07227767090154415,-0.20452163172753224,-0.2029707635767828,-0.24074709702800853,-0.0772228549850902,-0.2379974429161482,0.2248965810907334,-0.2964912179617629,-0.06410671239911088,0.17864945594850504,0.06598605358351313,-0.1440737205960106,-0.026093621215081814,0.08279897897632309,-0.16227700296984143,0.08146153785535631,0.2172359858887169,0.19096066992773417,-0.27411870333218447,0.07317236991942154,-0.013528545678654268,-0.18170174838376288,-0.16458549400544872,-0.6694613449826132,-0.11298527516572432,-0.7849138959746164,-0.09906794738948035,-0.18164549964389898,-0.2648606763044906,-0.9030358514397562,-0.023094940027074608,-0.014696537305521456,0.18857643466631438,0.24673405597446965,-0.868295230409422,0.13409834634366097,0.04821675353705056,-0.10874130828271752,-0.0674013670150223,1.0,-0.006705331822537741,-0.00959321064616906,0.8117544975820847,0.032611065907395126,,-0.1110195410725286,-0.15607577654986085,-0.4888042440507642,-0.7875172365216846,-0.0028025443812756397,-0.039324157657377415,0.07330897058397193,-0.7940482133378093,-0.8439619665725048,0.263432400887122,-0.7914780350211184,-0.03769940801058014,,-0.14885957436196667,0.06341297723994047,-0.05474335110644262,0.05559295424080574,-0.11757565897945249,0.008395111495496701,-0.04185572685084486,0.802286800657876,-0.10238781118718815,-0.5783924136208374,-0.0027392926126469782,-0.07132237172542914,-0.11860649086068516,-0.22373503425574687,-0.10564738013346056,-0.10071879625076419,-0.09351450364620124,-0.08712336102002959,,-0.1059871938966769,-0.11072647803364266,0.40764134222601056,0.05309575953218095,0.02530757255264553,0.09339195170414896
ksat,0.20025785691235048,-0.15852890845640227,-0.11107100877837278,0.4888269014763081,-0.39432154862173924,-0.18556122439852674,0.11545317698642912,0.06458076895881495,-0.072507336869115,0.33922773835421205,0.22078068423566782,-0.1280999501730994,0.21592200307258597,0.020226877447245894,0.8159624071956597,0.11156612299946801,0.008490456603717259,0.9168151552025854,0.3064142546130983,-0.6969412202934795,-0.4950344814294523,-0.5860193634022457,0.429125101922654,-0.25633256214247363,-0.31835000056379303,0.021623705967770454,-0.3005525934433174,-0.053775968118247176,-0.0610011568984402,0.09074054868418858,-0.917264312130731,-0.003375132937879454,0.11549697105972537,-0.025116580048862656,0.08330169363228515,0.001021665501264244,-0.03021353214830298,0.19429393855530977,0.014167755298613924,-0.5683307985089497,-0.016319127372037206,-0.883662444432477,0.015249056324659852,-0.006705331822537741,1.0,0.015133408160801193,-0.01383959240954858,-0.626789472955168,,0.42829557783642214,-0.3319486886910286,0.0017915190678466527,-0.042967023704868074,0.3591661567921099,-0.1813719330234011,0.8238611642479643,-0.04496824055101967,-0.010219416267499483,0.07964269279553454,0.0015835475042769128,-0.19064924727538754,,0.0675923000417043,0.20708190529878312,-0.22237840627613534,-0.010135927458870134,-0.4100390793951782,-0.17581427775668293,-0.18104364484386187,-0.013164806285681225,-0.024345225124680812,-0.05995925203766261,0.5213984507081997,-0.12654434232281853,0.05515099235852141,0.02473839739502048,-0.9182180199365773,-0.9216080868051215,-0.9058799067976998,-0.8866927543712436,,-0.7624442242398808,-0.002321991395908544,-0.05466958055707177,0.46231062091903774,-0.13094613792908888,-0.2672306478569792
max_extent,-0.0016310721887224976,0.008906122533152578,0.0021910710392830735,-0.0009194668625384563,-0.010194739560073763,0.008071566560742585,0.013918076267778523,0.00696619478980701,0.005765310418467103,0.016785598187753128,-0.005427237086588508,0.004137533196655318,0.008586481623334401,-0.009356915005391092,0.0038636765580459605,0.009599278478168731,-0.008775018075316667,0.001834396999003512,0.031506238763622275,-0.02916805272119354,-0.0311025487333401,-0.02881777230410715,0.02131633528247668,0.008231423885882733,-0.009463992962746044,0.017035803996891984,-0.03589103971748876,0.002594092530872353,0.004150866768455383,0.01834835575605009,-0.0034033238026302307,-0.001666902640635842,0.038522672857788855,0.005515358059214168,-0.0074049204878319135,-0.005692304480970055,0.0010450722398249162,-0.010145084334976316,0.004801927242209305,-0.026901045608314186,-0.009721338602445794,-0.0011460735053897887,0.00028410025542886536,-0.00959321064616906,0.015133408160801193,1.0,-0.00555929233656676,-0.034418379498385346,,0.06866240754826794,0.03960393891478514,-0.0031182086776508737,0.008267068016021626,0.06709587700264814,0.003588327477696155,0.0025349468102291517,0.0069482615657356014,0.005794570262929428,-0.00045675543056308046,0.00245216406943548,0.0031391910708857503,,0.07002825665442944,0.0020347039430031674,0.004492876383297297,-0.016372770214207,-0.05560815069004078,-0.009866182324703316,0.002875153630234873,-0.005286519187019944,0.005416351792518166,0.0034239002922431014,0.02099406034670794,0.0009906735479874938,0.06044769696869429,0.08036211830504864,-0.00235518598267326,-0.003105436774321314,-0.003892380244781493,-0.004296176633950837,,-0.0029244756228048417,0.19923512180063327,-0.039023584048321985,0.06894315240565436,,
maximum,0.024636276949813747,-0.2180973961101687,0.04762933960877807,0.14212137887453985,-0.06797575933792391,-0.16823336642911113,-0.15972104266785128,-0.19200020287859357,-0.07036423462341106,-0.17742286506736787,0.17547101896838213,-0.223423624290466,-0.04741418976863873,0.14146220532230896,0.03741334686517706,-0.08849516956217966,-0.043218320330407796,0.039158744479603505,-0.07505219430960425,0.03794152921706993,0.1524742284664372,0.13029517955564388,-0.1934761402898426,0.05308585342182427,-0.019610472090363765,-0.09237721834908012,-0.022868292388369297,-0.3891196765491506,-0.26885728832108613,-0.5428451224707274,-0.045615412196256415,-0.11518083092132436,-0.16266587663653784,-0.622359012101933,-0.034704203226964686,-0.03444215216320419,0.1368677497813272,0.1520760555486814,-0.9098032451847785,0.07853157607728897,0.046354757785309154,-0.0453474503140603,-0.06291420556489435,0.8117544975820847,-0.01383959240954858,-0.00555929233656676,1.0,0.013109466674214644,,-0.11846560694071555,-0.04756500067475444,-0.4870219048915048,-0.5348297699871716,-0.0340879398142176,-0.039976730859588784,0.03867774358908552,-0.5506847097146124,-0.7009681654452317,0.19524573352978108,-0.7097158143007148,-0.03856711206172195,,-0.0642282915617363,0.023002721127960212,-0.05154977116057695,0.029604178442791475,-0.022945810195231977,-0.0017098158506344328,-0.041691351086370156,0.9619829471684899,-0.05577937457353182,-0.34994440418088957,0.0023973179226874997,-0.06615508764362117,-0.05384910855112153,-0.09857965789212214,-0.04639699753385202,-0.04576636419743869,-0.04431928743601451,-0.04254256168437917,,-0.04091847679072241,-0.05061795432796315,0.25903227836357184,-0.020500183304548652,0.006782978141731219,0.045207586189496524
mean,-0.17744829296159767,0.04462471431394533,0.13102556705640475,-0.40776567273045883,0.379200633516365,0.10128739772690905,-0.25675889864315127,-0.1324954223947243,0.0034122047585813105,-0.4194505495040413,-0.08377578106214162,0.030939124672183568,-0.27378992479600534,-0.014852993625722866,-0.38090117319668815,-0.25285455610221863,0.09753329511002519,-0.5355506592033383,-0.2759123391742829,0.6411804391389267,0.5401832135276232,0.590193789026058,-0.4921868691186268,0.23350742527794863,0.24868377773284103,-0.055411987273015766,0.15481452142611155,0.027189501907675186,0.0528794770449912,-0.23860222451795302,0.5697598003582791,0.12808944489432195,-0.06385249843536255,-0.011263921989228525,-0.05786952574076521,-0.03674091774403593,0.035677594890747,0.02672356774357221,0.0003929424112637245,0.7192891747510984,0.21363088590127746,0.6506558933224836,-0.03296983836127828,0.032611065907395126,-0.626789472955168,-0.034418379498385346,0.013109466674214644,1.0,,-0.29300856387309837,0.24167764763489466,-0.005489257388207072,0.012906108694014392,-0.26625087013107135,0.08073559459115817,-0.39647651533732775,0.012354585822885976,-0.01746047199675768,-0.15912722617842212,-0.01686629870731653,0.08798443601643297,,-0.160324758866849,-0.05753213005308052,0.09666191690805366,0.025168224035726255,0.3358843768573394,0.22391379852667867,0.07964402778083746,0.003569516215492906,-0.023788617030137866,0.05219669197511303,-0.45851522627096336,0.08156538603082097,-0.11583726652780374,-0.12408702513693716,0.6195757566434269,0.5867798198680904,0.5373154038916147,0.5008901444165974,,0.6590208002139774,-0.038146576113774415,0.07924472642469226,-0.3479512997614596,0.09288157323745008,0.3412980993086084
moss-coverfraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
occurrence,0.1476603387718949,0.11416958992636062,-0.1438155048600701,0.07443535325148906,-0.09828184445890475,-0.02708151627654954,0.09716054757589059,0.19527616831408356,0.15171398903584238,0.2805812118402276,-0.03247086438976877,-0.05035426981978418,0.2461224778649364,-0.23568707032730601,0.3705521252764298,0.06790337514226948,0.03150601982316645,0.31429430500302574,0.36305178091404655,-0.49084703977050026,-0.3499075549274826,-0.38859152761741284,0.3689873864080342,0.1390147175362928,-0.21057647707647464,0.3751003501255716,-0.3196153819574237,0.07610819875219883,0.14756544686476775,0.24048022094116547,-0.26345987466228116,0.029454338588892674,0.1468376968236531,0.09340238084743477,0.3617718029895008,0.048071047860566866,0.15892531360796536,-0.07817643159878569,0.09367166393322417,-0.36033423224729694,-0.13953564580846156,-0.13776999590057068,-0.08740285771463131,-0.1110195410725286,0.42829557783642214,0.06866240754826794,-0.11846560694071555,-0.29300856387309837,,1.0,0.21905012373646424,0.11839323844148333,0.154600658723985,0.6204862479771229,0.18754960644646076,0.348416772649538,0.13510618228686444,0.1903041200856055,-0.0067765200734481446,0.18561057822768695,0.1760326673031244,,0.3983855751539624,0.05104066169088313,0.19954570729409046,-0.16163516658350308,-0.5511651618322673,-0.17314817769298788,0.18535212387599653,-0.1111735877798441,-0.06431447113438934,0.07817490219795435,0.42750801187852994,0.16148503560882993,0.5029078203360053,0.4425475131674046,-0.20083431011647912,-0.2469110957925309,-0.2967384674226658,-0.3254877088767753,,-0.08714366046440093,0.17094707182200708,-0.059027217832782745,0.8445437961143655,-0.12485427327363775,0.037326560983100034
ormc,-0.16052116259913277,0.25089674427672365,0.0063358005486872405,-0.4277925087963746,0.44723734252413927,0.14097531341829958,-0.1952275278981141,0.056896236353171654,0.27395389211715726,-0.28720501837143336,-0.124193010665943,-0.04044694745245448,-0.11412308504407591,-0.13967600310565692,-0.07660187360341521,-0.0100065021045245,-0.09077615101534424,-0.29919670501629475,0.012504891911391206,0.3214475720179488,0.3903957319286867,0.43465809139623013,-0.34259688498525503,0.3218650036612547,0.20585186284618573,0.17705563714595335,0.05458597194915526,0.3644994531236429,0.053496470094912464,0.2535417418516084,0.36980305628351967,0.1083754991061573,-0.06722505957990887,0.2893763926647645,0.002439740530436584,-0.0779315969287589,-0.09808243098625213,0.19385805643938953,0.024213986979106004,0.2808737992553598,0.08964193660635122,0.5633650254842468,-0.18302849850218755,-0.15607577654986085,-0.3319486886910286,0.03960393891478514,-0.04756500067475444,0.24167764763489466,,0.21905012373646424,1.0,0.029739518492569075,0.3044866431384123,0.048613515419862044,0.453742843252942,-0.12268344467962047,0.3162577621362003,0.13472675780019736,-0.05144241083029228,0.07868033340556284,0.4580956630741044,,0.24878898989899678,-0.09540995643526116,0.4960582840425434,-0.014062148941545395,0.013786180357053895,0.2562802801802344,0.45422228408140825,-0.020481697802860507,0.09545543630783823,0.3388621817856881,-0.17755252716329867,0.3468377923638224,0.23462885708169842,0.3367069774560932,0.4704732122861507,0.3986718537987432,0.31060628283179814,0.2498670449457878,,0.6467217618473333,0.1840845907111786,-0.29604240808515264,0.09061839412470737,0.17949762294910257,0.37700797495105837
pielou,-0.00734697500651847,0.1420056870400535,-0.016181312658237294,-0.10579953470911618,0.041109578886599184,0.11035957557100548,0.09271873656121629,0.11730631234475138,0.055216941618864535,0.10341051798167449,-0.11141061462395022,0.1499598001626306,0.034533584259648434,-0.08955331724738452,-0.022209023884191787,0.05509801393830418,0.015287494390752825,-0.028490659656896598,0.07482552325242417,-0.014279819731197914,-0.09520436680199662,-0.07842094205527528,0.12278062833943716,-0.012676105575562778,0.020102698722179752,0.10994144927065254,0.06242857497070269,0.29520163516701464,0.24190748024454853,0.40944617439881653,0.039910755775274365,0.0701135065488666,0.11858277069999956,0.4185513636127567,0.029296343698180242,0.0013060616295974706,-0.0954831203459636,-0.10179566850550507,0.5130463728464502,-0.05648480726663586,-0.03087438826227852,0.046749832025627436,0.027004728636264866,-0.4888042440507642,0.0017915190678466527,-0.0031182086776508737,-0.4870219048915048,-0.005489257388207072,,0.11839323844148333,0.029739518492569075,1.0,0.3502291163881169,0.030758082828724522,0.036316707650235376,-0.022699928186091445,0.4163466513396334,0.6076064443299147,-0.11956675171833316,0.7585757247873228,0.036433707297259844,,0.06801949166927644,-0.019309996881139255,0.045251008075864955,-0.022026706453077492,0.04332203741383764,0.01226809200958444,0.03839844474449457,-0.484250328253723,0.04222373042618948,0.27772306665722235,0.005018609520294961,0.048569293787946,0.05512780599091277,0.09393333924685367,0.04398794841778321,0.04109638460386205,0.037075225352635535,0.03388524134997035,,0.05303907535443153,0.05073836806562295,-0.2023402127656568,0.006551443131960116,-0.014533178222006355,-0.035400423040000344
range,-0.023194319175714687,0.26490933439472913,-0.03665598357545568,-0.20635923892282296,0.1033547888011787,0.19047941018606215,0.13821539267974722,0.20568735451485837,0.06325804533626476,0.17646332750162755,-0.2047309994155938,0.263008645475452,0.020417962533757248,-0.18023545154870632,-0.08336579367814254,0.15525875211641027,-0.01249093649059981,-0.13381626127618565,0.19584593932375544,-0.06571415540631484,-0.15634743735484924,-0.13312244983117422,0.22161805770665036,-0.036705848454532626,0.021095816453253615,0.15766018238840612,0.09407585052756819,0.8577045420804126,0.31211891392087865,0.9341921607360245,0.16237988660734295,0.24940293408041328,0.2837434592870083,0.9064867414146689,0.0070353807163463745,-0.02585939041532029,-0.19019234665570586,-0.25469262504871687,0.6489903737161209,-0.10046914786893756,0.014907643755474142,0.20123113675788123,0.005773285322767823,-0.7875172365216846,-0.042967023704868074,0.008267068016021626,-0.5348297699871716,0.012906108694014392,,0.154600658723985,0.3044866431384123,0.3502291163881169,1.0,0.05024174287473232,0.054760110148369144,-0.09868382430802482,0.9744176495100413,0.8193464927692219,-0.24771150958062005,0.7004696719999839,0.0538184751134038,,0.22838614791525827,-0.10558437553736465,0.08026818702676858,-0.075154548146807,0.12438267947168721,0.009611101023458022,0.05787116552175136,-0.5423068928646508,0.14008972608842477,0.8408967158396815,-0.0192827294181167,0.06847133626078988,0.1837428670567364,0.32537847819653026,0.18427142267109323,0.16826772835183623,0.14748163711713982,0.13145505904210297,,0.20938256311018863,0.1565490175585814,-0.4339027872362316,-0.029354331334464218,-0.03707095151973097,-0.0994091545272179
recurrence,0.12558073778489148,0.05931355756222806,-0.1393685881780472,0.10850173216866944,-0.08506630294191665,-0.000764940469363573,0.16370969010870987,0.21654592285904362,0.09695683408524332,0.2795755852553198,-0.0401744705585894,0.027571106735293602,0.2639259361700226,-0.20415457309376697,0.24973614699432567,0.08934323741394612,0.10266452514363085,0.281597665572521,0.24409175909888225,-0.37565208202383166,-0.2914458530819129,-0.32336411863237546,0.3036653948573042,0.037422286496398165,-0.21381896303998807,0.23829801123556618,-0.23558384765640833,0.0001282074629338567,0.11148412754376998,0.14133122756176336,-0.27205042862483886,0.008236846232996219,0.0770782914326662,-9.486336896390521e-05,0.211992066979222,0.12541476512819463,0.1667457807898225,-0.05515774378085162,0.05681259622152273,-0.2864222410526623,-0.17128800199731414,-0.20826087131349863,-0.047685308605335985,-0.0028025443812756397,0.3591661567921099,0.06709587700264814,-0.0340879398142176,-0.26625087013107135,,0.6204862479771229,0.048613515419862044,0.030758082828724522,0.05024174287473232,1.0,0.06562288557105113,0.25662149675229395,0.04369411494265415,0.05623677557322052,0.0637461668027196,0.04572237311969922,0.05551780534926217,,0.30556609138759955,0.05323719408770132,0.10638953327090817,-0.11938126300583463,-0.42341258377719704,-0.1643084870556733,0.06338369049239705,-0.04225301883689123,-0.07159433507605362,0.019515866318234123,0.3226128433970369,0.05591514829978284,0.32786000550560845,0.27295759629908684,-0.24388822611423044,-0.2651781662606684,-0.2817259989943472,-0.28493106423275033,,-0.1784877066607031,0.11420044370965354,0.02311241981947538,0.6560204449652202,0.08170743298909024,0.046308724765569645
roughness,-0.24686839956728754,0.24871535022556146,0.05726130001432609,-0.37131165637680313,0.44818810510433355,0.06217607224198207,-0.29279374638725375,-0.03430855686017757,0.5674461023750642,-0.3536448823745359,0.014706372653804565,-0.11701465621130831,0.02614770032109152,-0.03577461369709368,0.04399911945046301,-0.11779779489981919,-0.267301141860302,-0.06030079002932158,-0.05301360711448581,0.26081046205646474,0.442517403183934,0.4588001120725247,-0.4054477907706298,0.3029124267556058,0.2911622126446178,-0.06781072768876151,-0.1665390450389391,0.03871751132470547,0.07807282750960402,0.04828782278873969,0.09212825544000199,-0.06663046592230201,-0.4288294378670442,0.04123773986148964,0.024975756253345912,-0.15692270653093343,-0.0044857242088837505,0.36695189774961895,0.0321989584098141,0.2485151663974423,0.14385563248000222,0.20029366306759508,-0.3001244014072326,-0.039324157657377415,-0.1813719330234011,0.003588327477696155,-0.039976730859588784,0.08073559459115817,,0.18754960644646076,0.453742843252942,0.036316707650235376,0.054760110148369144,0.06562288557105113,1.0,0.02676159618535115,0.06183228570661017,0.057875546503979476,0.20303840867784326,0.052861154780212354,0.9980261988561343,,0.09981327429119799,-0.008783911011382073,0.9282253321872217,0.11273135981503327,-0.12139304713217963,0.3290491445289158,0.9982437736973621,-0.0335150235545101,0.0413504613831329,0.04615405287153893,-0.00612073995237659,0.8940077380946426,0.04574492004455656,0.0468451927946556,0.1461770670437563,0.10727232709782705,0.06174144018302233,0.031554358255055245,,0.25504582799689046,0.029821799550332456,-0.04773057565011364,0.15282383649975007,0.17323170741041816,0.2223358581350187
satfield,0.09639506731896341,-0.19101729924268732,-0.02619568921758413,0.3666362255007078,-0.16614689942343316,-0.20776512938689637,-0.17035796958780364,-0.07942015333473317,0.03644008794179891,0.006373208116578394,0.3003284458719149,-0.34034295828381883,0.04858662192955299,0.05563419436643688,0.996277044241245,-0.016662122136357406,-0.03787820425215841,0.9559413679989592,0.19023650154480076,-0.4432187577476247,-0.10645932290289094,-0.2092934187388261,0.05142998407698396,-0.1468875963280471,-0.15355010709318623,-0.00925517145066972,-0.2754131744727189,-0.08677474331509433,-0.04738645506055468,-0.023516444126417176,-0.9237939541357713,0.001820694836005356,-0.04819631083176575,-0.09059419807851896,0.1030672736617798,-0.0653390567232174,0.006415634253386155,0.5352435159457937,-0.04823213273512451,-0.27815547523160233,0.15776989289946072,-0.7202123724744877,-0.15293098878989306,0.07330897058397193,0.8238611642479643,0.0025349468102291517,0.03867774358908552,-0.39647651533732775,,0.348416772649538,-0.12268344467962047,-0.022699928186091445,-0.09868382430802482,0.25662149675229395,0.02676159618535115,1.0,-0.09675759239335747,-0.07990923039708187,0.16788341983587124,-0.0610495754476802,0.020466357826154618,,0.02710308365922618,0.2520047931903208,0.0026769215102909034,-0.004510530476122135,-0.2730488053021497,0.03429644807391063,0.024211985784802305,0.03919838172912612,-0.01729975797139,-0.07904604168054011,0.35166197106979113,0.015654517111450984,0.0235166973740841,-0.020281239990987115,-0.8426419471763993,-0.9036229634443359,-0.9537604933418257,-0.974507582996757,,-0.48698276055324596,-0.011936699618155959,0.02563994212992113,0.3916562721100238,-0.03039819209455388,0.0025071535403011955
sd,-0.024586895498239936,0.26116855890469004,-0.03805322570643765,-0.20779845995332588,0.10478655122180854,0.18666284669647237,0.12907808986674216,0.1990358304134546,0.06516604335423751,0.16979979258341177,-0.19894026515633845,0.25686873941632343,0.01816857567833975,-0.1765308228918848,-0.08105576411953858,0.15479673041530156,-0.017310662660817183,-0.13360293569167084,0.20162497024603737,-0.06482599942573529,-0.1498662004413006,-0.12708448523281607,0.2140691417673042,-0.030816264614672177,0.02493044132379409,0.16487560217501074,0.11015078369973691,0.8885967417023497,0.34538144297187967,0.9585074175775824,0.16381679647417713,0.2463192152344635,0.28380312224458265,0.9262716334791072,0.00800818773598993,-0.030867753057748987,-0.18901609691631552,-0.24785191230343173,0.6500944405750828,-0.09904297433609116,0.021549649854883033,0.20500482688898136,-0.004191244065944203,-0.7940482133378093,-0.04496824055101967,0.0069482615657356014,-0.5506847097146124,0.012354585822885976,,0.13510618228686444,0.3162577621362003,0.4163466513396334,0.9744176495100413,0.04369411494265415,0.06183228570661017,-0.09675759239335747,1.0,0.8201518739237262,-0.2404943528011645,0.7131210777002351,0.0611768253183466,,0.2382002072207089,-0.10557236853919053,0.08815361620362726,-0.0776645226923946,0.12366030734773811,0.017205418774964093,0.06504272984685382,-0.5493113406323127,0.1490135574139236,0.8867536554072523,-0.018415979513625048,0.07201862369656138,0.18335795255295442,0.33079654730046815,0.18686626340956597,0.17002183452662883,0.14825909885771726,0.13157856203922164,,0.21556578270608637,0.16545313632493105,-0.43284267763590845,-0.03902112685768267,-0.03654719943325218,-0.09808195155370414
shannon,-0.020439693606352137,0.2849724272934736,-0.04844165405608254,-0.20526961340857056,0.09361004265551129,0.21520071103502147,0.1948821599371899,0.24321917467050003,0.08021577500145373,0.21856510394618647,-0.2312535376357391,0.29828808807642043,0.06635402775927231,-0.1874548222517651,-0.07446545044132415,0.13496716550090362,0.03023214513569678,-0.08979599225506917,0.14272513091103664,-0.041628465121561486,-0.19006307320581323,-0.158377980466703,0.24906819947368172,-0.04897102125446127,0.009708310967759974,0.1765040855199274,0.10022276407139863,0.6030157721133,0.3734523872693412,0.8066133512863164,0.10427759640197581,0.1698644388640197,0.2321617254292267,0.7923828121619556,0.02623429366504061,0.012333916992073582,-0.18292946637727558,-0.22788997324508795,0.8190442021349774,-0.1106126469324748,-0.05245813617607692,0.11199228156814817,0.06656806004304545,-0.8439619665725048,-0.010219416267499483,0.005794570262929428,-0.7009681654452317,-0.01746047199675768,,0.1903041200856055,0.13472675780019736,0.6076064443299147,0.8193464927692219,0.05623677557322052,0.057875546503979476,-0.07990923039708187,0.8201518739237262,1.0,-0.24942936037588065,0.9583174514189376,0.05695475177636858,,0.13926260927909645,-0.060458305593651306,0.07524569727139008,-0.04698088549769561,0.05603511319984458,-0.00873383467982507,0.060865791208180337,-0.7251105322789076,0.09452551850669474,0.566602228778855,-0.009419008259562461,0.08374082710456951,0.11748481684816982,0.2031436790589473,0.1100059046965819,0.10584719620780353,0.09931852267047105,0.09343109796616281,,0.10752754991066121,0.10240841086162303,-0.38381885109659275,0.025541337730121762,-0.015075445184501999,-0.06932592457778694
shrub-coverfraction,-0.025631662020968216,-0.42828360878166855,0.17935183175864128,0.39067460224030903,-0.220394206259429,-0.43723911972666235,-0.5124882920448387,-0.6096464253061112,-0.03246390430755588,-0.4637358148233841,0.592490978580799,-0.5529679838991428,-0.3459546454425653,0.49552285907153903,0.1640010424330442,-0.27783688244953214,-0.6470111925275555,0.18909131385946246,0.09799539804152173,-0.16987332973713085,0.19327301241729897,0.14281851600522,-0.3436446491136809,0.029175812017769857,0.3592093354707016,-0.1226345380515251,-0.18736765800640212,-0.2034024005060066,-0.02000661477052844,-0.1964500612874903,-0.1883455700734181,-0.44128531069505716,-0.2785679647818025,-0.2583066327968245,-0.06246661436705723,-0.32146019218515604,0.17812125647032634,0.2509092954386643,-0.24011123371235304,0.09030224440478725,0.3259808842546091,-0.1794677927040505,-0.7555172397326929,0.263432400887122,0.07964269279553454,-0.00045675543056308046,0.19524573352978108,-0.15912722617842212,,-0.0067765200734481446,-0.05144241083029228,-0.11956675171833316,-0.24771150958062005,0.0637461668027196,0.20303840867784326,0.16788341983587124,-0.2404943528011645,-0.24942936037588065,1.0,-0.22962485980718422,0.20308895191239307,,-0.0025797481671800833,0.09073294136133322,0.2030550995239281,0.02460060114634864,-0.17702669936907453,0.48074133236023225,0.2021823240315922,0.20710188290152431,-0.11844391583741887,-0.17312022349693004,0.26905700949583333,0.06866409704635096,-0.03670488650065843,-0.06844228734194989,-0.18764861545914718,-0.1892247239228914,-0.18687757981631084,-0.18372099269638587,,-0.15831222704722261,-0.014946166650726764,0.18452985528126215,0.10128116190340171,-0.05050589035474651,-0.13928507048581779
